id,filename_deg,mix_filename,audio_path_resolved,duration_seconds,gt_start,gt_end,pred_start,pred_end,tiou,offset_err,start_offset_err,end_offset_err,start_abs_err,end_abs_err,gt_interval_source,pred_interval_source,mos,predicted_response
nisqa_temporal_01851,c09818_book_06290_chp_0003_reader_06953_14_seg.wav,1851_mix_c09818_book_06290_chp_0003_reader_06953_14_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/1851_mix_c09818_book_06290_chp_0003_reader_06953_14_seg.wav,12.0,0.398,1.694,5.61,7.54,0.0,5.529,5.212000000000001,5.846,5.212000000000001,5.846,mix_deg_segments,token,1.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.54|>."
nisqa_temporal_01852,c00592_2_434_2_7_001-ch6-speaker_seg4.wav,1852_mix_c00592_2_434_2_7_001-ch6-speaker_seg4.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/1852_mix_c00592_2_434_2_7_001-ch6-speaker_seg4.wav,8.0,5.39,7.045,0.27,1.99,0.0,-5.0874999999999995,-5.119999999999999,-5.055,5.119999999999999,5.055,mix_deg_segments,token,2.8,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_01853,c09223_book_04602_chp_0006_reader_07538_8_seg.wav,1853_mix_c09223_book_04602_chp_0006_reader_07538_8_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/1853_mix_c09223_book_04602_chp_0006_reader_07538_8_seg.wav,7.0,4.983,6.141,0.25,1.43,0.0,-4.7219999999999995,-4.733,-4.711,4.733,4.711,mix_deg_segments,token,1.8,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
nisqa_temporal_01854,c09921_book_10128_chp_0007_reader_04899_7_seg.wav,1854_mix_c09921_book_10128_chp_0007_reader_04899_7_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/1854_mix_c09921_book_10128_chp_0007_reader_04899_7_seg.wav,7.0,4.303,6.889,0.25,1.43,0.0,-4.756,-4.053,-5.4590000000000005,4.053,5.4590000000000005,mix_deg_segments,token,1.4,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
nisqa_temporal_01855,c02435_4_1316_2_7_001-ch6-speaker_seg129.wav,1855_mix_c02435_4_1316_2_7_001-ch6-speaker_seg129.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/1855_mix_c02435_4_1316_2_7_001-ch6-speaker_seg129.wav,6.0,2.65,4.513,0.27,1.99,0.0,-2.4515,-2.38,-2.5229999999999997,2.38,2.5229999999999997,mix_deg_segments,token,3.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_01856,c07143_wef_04310_00928451298_seg.wav,1856_mix_c07143_wef_04310_00928451298_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/1856_mix_c07143_wef_04310_00928451298_seg.wav,9.472,3.553,5.166,7.01,8.99,0.0,3.6405,3.457,3.824,3.457,3.824,mix_deg_segments,token,2.4,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.99|>."
nisqa_temporal_01857,c05730_2_999_2_7_001-ch6-speaker_seg61.wav,1857_mix_c05730_2_999_2_7_001-ch6-speaker_seg61.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/1857_mix_c05730_2_999_2_7_001-ch6-speaker_seg61.wav,6.0,2.489,3.73,0.25,1.43,0.0,-2.2695,-2.239,-2.3,2.239,2.3,mix_deg_segments,token,2.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
nisqa_temporal_01858,c02141_book_06164_chp_0007_reader_00087_2_seg.wav,1858_mix_c02141_book_06164_chp_0007_reader_00087_2_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/1858_mix_c02141_book_06164_chp_0007_reader_00087_2_seg.wav,10.0,3.833,5.865,7.01,8.99,0.0,3.151,3.1769999999999996,3.125,3.1769999999999996,3.125,mix_deg_segments,token,2.75,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.99|>."
nisqa_temporal_01859,c03886_2_1306_2_7_001-ch6-speaker_seg66.wav,1859_mix_c03886_2_1306_2_7_001-ch6-speaker_seg66.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/1859_mix_c03886_2_1306_2_7_001-ch6-speaker_seg66.wav,10.0,6.362,8.754,5.61,7.01,0.2061068702290076,-1.2479999999999998,-0.7519999999999998,-1.7439999999999998,0.7519999999999998,1.7439999999999998,mix_deg_segments,token,3.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.01|>."
nisqa_temporal_01860,c07803_tsp_2_FD_23.wav,1860_mix_c07803_tsp_2_FD_23.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/1860_mix_c07803_tsp_2_FD_23.wav,8.448,4.864,6.094,0.27,1.99,0.0,-4.349,-4.593999999999999,-4.104,4.593999999999999,4.104,mix_deg_segments,token,2.4,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_01861,c03175_3_566_2_7_001-ch6-speaker_seg36.wav,1861_mix_c03175_3_566_2_7_001-ch6-speaker_seg36.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/1861_mix_c03175_3_566_2_7_001-ch6-speaker_seg36.wav,6.0,4.62,5.67,0.27,1.99,0.0,-4.015,-4.35,-3.6799999999999997,4.35,3.6799999999999997,mix_deg_segments,token,2.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_01862,c06391_book_03499_chp_0027_reader_10233_27_seg.wav,1862_mix_c06391_book_03499_chp_0027_reader_10233_27_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/1862_mix_c06391_book_03499_chp_0027_reader_10233_27_seg.wav,10.0,3.642,4.74,7.01,8.71,0.0,3.6690000000000005,3.368,3.9700000000000006,3.368,3.9700000000000006,mix_deg_segments,token,2.7,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.71|>."
nisqa_temporal_01863,c07586_book_05126_chp_0019_reader_09835_10_seg.wav,1863_mix_c07586_book_05126_chp_0019_reader_09835_10_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/1863_mix_c07586_book_05126_chp_0019_reader_09835_10_seg.wav,7.0,1.052,2.131,0.27,1.99,0.5040300913487373,-0.4614999999999999,-0.782,-0.1409999999999998,0.782,0.1409999999999998,mix_deg_segments,token,2.6,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_01864,c07226_1_742_2_7_001-ch6-speaker_seg69.wav,1864_mix_c07226_1_742_2_7_001-ch6-speaker_seg69.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/1864_mix_c07226_1_742_2_7_001-ch6-speaker_seg69.wav,8.0,1.48,3.297,0.27,1.99,0.1684836471754212,-1.2585000000000002,-1.21,-1.3070000000000002,1.21,1.3070000000000002,mix_deg_segments,token,1.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_01865,c06821_book_09891_chp_0011_reader_11313_3_seg.wav,1865_mix_c06821_book_09891_chp_0011_reader_11313_3_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/1865_mix_c06821_book_09891_chp_0011_reader_11313_3_seg.wav,10.0,0.053,2.752,5.61,7.01,0.0,4.907500000000001,5.557,4.258,5.557,4.258,mix_deg_segments,token,2.4,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.01|>."
nisqa_temporal_01866,c08834_4_1033_2_7_001-ch6-speaker_seg3.wav,1866_mix_c08834_4_1033_2_7_001-ch6-speaker_seg3.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/1866_mix_c08834_4_1033_2_7_001-ch6-speaker_seg3.wav,10.0,4.295,5.643,5.61,7.54,0.010169491525423567,1.6060000000000003,1.3150000000000004,1.8970000000000002,1.3150000000000004,1.8970000000000002,mix_deg_segments,token,2.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.54|>."
nisqa_temporal_01867,c05638_2_487_2_7_001-ch6-speaker_seg91.wav,1867_mix_c05638_2_487_2_7_001-ch6-speaker_seg91.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/1867_mix_c05638_2_487_2_7_001-ch6-speaker_seg91.wav,8.0,5.682,6.738,0.27,1.99,0.0,-5.08,-5.412000000000001,-4.748,5.412000000000001,4.748,mix_deg_segments,token,2.7,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_01868,c03436_book_03892_chp_0014_reader_02864_14_seg.wav,1868_mix_c03436_book_03892_chp_0014_reader_02864_14_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/1868_mix_c03436_book_03892_chp_0014_reader_02864_14_seg.wav,9.0,5.426,7.886,7.01,8.71,0.266747868453106,1.2040000000000002,1.5839999999999996,0.8240000000000007,1.5839999999999996,0.8240000000000007,mix_deg_segments,token,1.6,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.71|>."
nisqa_temporal_01869,c08948_wem_07049_01932338015_seg.wav,1869_mix_c08948_wem_07049_01932338015_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/1869_mix_c08948_wem_07049_01932338015_seg.wav,6.827,2.889,3.897,0.27,1.99,0.0,-2.263,-2.6189999999999998,-1.9069999999999998,2.6189999999999998,1.9069999999999998,mix_deg_segments,token,2.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_01870,c09992_2_117_2_7_001-ch6-speaker_seg24.wav,1870_mix_c09992_2_117_2_7_001-ch6-speaker_seg24.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/1870_mix_c09992_2_117_2_7_001-ch6-speaker_seg24.wav,10.0,4.098,6.897,5.61,7.01,0.4419642857142857,0.8125,1.5120000000000005,0.11299999999999955,1.5120000000000005,0.11299999999999955,mix_deg_segments,token,1.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.01|>."
nisqa_temporal_01871,c06628_book_07161_chp_0014_reader_01671_11_seg.wav,1871_mix_c06628_book_07161_chp_0014_reader_01671_11_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/1871_mix_c06628_book_07161_chp_0014_reader_01671_11_seg.wav,7.0,0.167,1.733,0.25,1.43,0.7535121328224775,-0.11000000000000008,0.08299999999999999,-0.30300000000000016,0.08299999999999999,0.30300000000000016,mix_deg_segments,token,2.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
nisqa_temporal_01872,c02008_4_44_2_7_001B-ch6-speaker_seg44.wav,1872_mix_c02008_4_44_2_7_001B-ch6-speaker_seg44.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/1872_mix_c02008_4_44_2_7_001B-ch6-speaker_seg44.wav,8.0,3.825,4.836,0.27,1.99,0.0,-3.2005,-3.555,-2.846,3.555,2.846,mix_deg_segments,token,2.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_01873,c05119_2_765_2_7_001-ch6-speaker_seg29.wav,1873_mix_c05119_2_765_2_7_001-ch6-speaker_seg29.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/1873_mix_c05119_2_765_2_7_001-ch6-speaker_seg29.wav,12.0,5.751,7.636,7.01,8.99,0.1932695276319853,1.3064999999999998,1.2589999999999995,1.354,1.2589999999999995,1.354,mix_deg_segments,token,2.6,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.99|>."
nisqa_temporal_01874,c09303_2_518_2_7_001-ch6-speaker_seg67.wav,1874_mix_c09303_2_518_2_7_001-ch6-speaker_seg67.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/1874_mix_c09303_2_518_2_7_001-ch6-speaker_seg67.wav,11.0,3.793,5.024,7.01,8.99,0.0,3.5915,3.2169999999999996,3.966,3.2169999999999996,3.966,mix_deg_segments,token,1.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.99|>."
nisqa_temporal_01875,c08731_book_09987_chp_0027_reader_00576_41_seg.wav,1875_mix_c08731_book_09987_chp_0027_reader_00576_41_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/1875_mix_c08731_book_09987_chp_0027_reader_00576_41_seg.wav,6.0,1.175,3.393,0.27,1.99,0.26096701889209095,-1.154,-0.905,-1.4029999999999998,0.905,1.4029999999999998,mix_deg_segments,token,1.25,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
